0.28707228, 0.00020522, 0.12459153, 0.00788382, 0.00003565, 0.00000026, 0.14218151, 0.00160484, 0.00007986, 0.00000051, 0.00000000, 0.00068406, 0.23957467, 0.00092361, 0.00021245, 0.00000059, 0.14080517, 0.00002426, 0.03753313, 0.00462518, 0.00000024, 0.00000000, 0.02580237, 0.00115630, 0.00000304, 0.00000012, 0.00000137, 0.00000000, 0.15258274, 0.00005229, 0.01148812, 0.00785412, 0.00340871, 0.00227741, 0.00014129, 0.00000615, 0.00004400, 0.00000114, 0.00000077, 0.00000000, 0.00001476, 0.00000000, 0.00003444, 0.00000042, 0.00002196, 0.00000072, 0.00002220, 0.00000032, 0.00004819, 0.00000110, 0.00026000, 0.00000053, 0.00003223, 0.00000006, 0.00000876, 0.00000012, 0.01598217, 0.00006020, 0.00076228, 0.00001538, 0.00816117, 0.00000810, 0.01080599, 0.00002170, 0.00138787, 0.00000773, 0.00070931, 0.00002420, 0.00049637, 0.00001535, 0.02882521, 0.00056739, 0.04014232, 0.00029288, 0.00421595, 0.00012379, 0.02067454, 0.00066055, 0.00004514, 0.00000253, 0.01116713, 0.00000986, 0.00486336, 0.00000000, 0.01831410, 0.00000768, 0.00001499, 0.00000000, 0.00230005, 0.00000056
0.00057124, 0.26061048, 0.00394208, 0.09261515, 0.00000018, 0.00000878, 0.00153587, 0.19915792, 0.00000116, 0.00003131, 0.00043151, 0.00000000, 0.00063088, 0.21080455, 0.00000083, 0.00026472, 0.00003265, 0.05852475, 0.00171607, 0.03398573, 0.00000000, 0.00000000, 0.00109481, 0.00785702, 0.00000011, 0.00000283, 0.00000000, 0.00000029, 0.00011237, 0.09051942, 0.00513393, 0.00795378, 0.00043475, 0.00620727, 0.00001455, 0.00012157, 0.00000104, 0.00003774, 0.00000005, 0.00000092, 0.00000030, 0.00001078, 0.00000074, 0.00004530, 0.00000072, 0.00003084, 0.00000020, 0.00002534, 0.00000222, 0.00006546, 0.00000382, 0.00018891, 0.00000005, 0.00000909, 0.00000000, 0.00001712, 0.00005022, 0.01711839, 0.00002582, 0.00110546, 0.00002841, 0.00684302, 0.00001711, 0.01704936, 0.00000386, 0.00884140, 0.00003540, 0.00070889, 0.00006812, 0.00006798, 0.00021771, 0.02163300, 0.00037000, 0.05244412, 0.00009623, 0.00893303, 0.00040121, 0.03011863, 0.00000558, 0.00005053, 0.00002059, 0.00423259, 0.00000032, 0.00002044, 0.00002635, 0.00562642, 0.00000015, 0.00001877, 0.00000377, 0.00051897
0.01740219, 0.00003305, 0.09346204, 0.00872219, 0.00088782, 0.00004152, 0.25674101, 0.00693220, 0.00871702, 0.00012244, 0.11423742, 0.00028070, 0.00000000, 0.00312415, 0.05522962, 0.00012960, 0.00172741, 0.00000416, 0.00309829, 0.00070902, 0.00000982, 0.00000337, 0.04737648, 0.00505352, 0.00012841, 0.00001804, 0.00000777, 0.00000038, 0.11642572, 0.00003642, 0.01791489, 0.01416967, 0.00176146, 0.00123583, 0.00015014, 0.00000923, 0.00005313, 0.00000044, 0.00000122, 0.00000002, 0.00001318, 0.00000012, 0.00018225, 0.00000087, 0.00003553, 0.00000086, 0.00015724, 0.00000095, 0.00009539, 0.00000104, 0.00021130, 0.00000044, 0.00003734, 0.00000015, 0.00000861, 0.00000017, 0.00108483, 0.00002055, 0.00016388, 0.00000543, 0.00078505, 0.00000209, 0.00133197, 0.00001154, 0.00029787, 0.00000259, 0.00027299, 0.00001464, 0.00011676, 0.00000286, 0.07375681, 0.00143482, 0.10850065, 0.00044141, 0.01661840, 0.00013448, 0.04498611, 0.00099103, 0.00003370, 0.00000090, 0.00249270, 0.00000639, 0.00004938, 0.00000005, 0.00355075, 0.00000476, 0.00002683, 0.00000009, 0.00054310, 0.00000027
0.00010092, 0.01966417, 0.00448082, 0.10256333, 0.00003734, 0.00061424, 0.00439554, 0.31711911, 0.00014161, 0.00138050, 0.00058745, 0.16293951, 0.00311308, 0.00000000, 0.00012476, 0.03661857, 0.00001650, 0.00083608, 0.00050811, 0.01113722, 0.00000684, 0.00000652, 0.00303895, 0.02992951, 0.00003598, 0.00019542, 0.00000168, 0.00000428, 0.00033935, 0.05550753, 0.00821027, 0.02140740, 0.00036905, 0.00772227, 0.00001826, 0.00011641, 0.00000125, 0.00014488, 0.00000003, 0.00000098, 0.00000051, 0.00010630, 0.00001255, 0.00037126, 0.00000197, 0.00009563, 0.00000078, 0.00010664, 0.00000395, 0.00015646, 0.00000740, 0.00005315, 0.00000018, 0.00001317, 0.00000005, 0.00001446, 0.00001625, 0.00394384, 0.00002019, 0.00037218, 0.00001013, 0.00157192, 0.00001129, 0.00450807, 0.00000287, 0.00165749, 0.00002339, 0.00043982, 0.00000966, 0.00004651, 0.00052028, 0.10121473, 0.00089291, 0.12574398, 0.00019154, 0.01684028, 0.00072284, 0.05764646, 0.00000622, 0.00002449, 0.00001700, 0.00163612, 0.00000017, 0.00002330, 0.00001673, 0.00180999, 0.00000000, 0.00002225, 0.00000245, 0.00009459
0.00004434, 0.00000030, 0.01233000, 0.00149478, 0.12665407, 0.00034313, 0.02436340, 0.00171444, 0.08677527, 0.00053334, 0.00051954, 0.00000117, 0.12419700, 0.00033502, 0.00000000, 0.00021075, 0.00000670, 0.00000000, 0.00002830, 0.00000319, 0.00869927, 0.00002949, 0.00830038, 0.00102055, 0.00760837, 0.00014556, 0.01948158, 0.00000437, 0.07171207, 0.00000086, 0.00343312, 0.00302019, 0.00002361, 0.00000673, 0.00001625, 0.00000556, 0.00034461, 0.00000009, 0.00013982, 0.00000003, 0.00009760, 0.00000005, 0.00089910, 0.00000059, 0.00006245, 0.00000116, 0.00094334, 0.00000017, 0.00023266, 0.00000132, 0.00063931, 0.00000017, 0.00019246, 0.00000011, 0.00008958, 0.00000008, 0.00002292, 0.00000074, 0.00001190, 0.00000168, 0.00002089, 0.00000021, 0.00001081, 0.00000011, 0.00001502, 0.00000026, 0.00007852, 0.00000508, 0.00000837, 0.00000014, 0.03896949, 0.00024230, 0.06600846, 0.00010735, 0.00595252, 0.00002674, 0.00698161, 0.00009614, 0.00000720, 0.00000045, 0.00072231, 0.00000080, 0.00367891, 0.00000008, 0.00174748, 0.00000105, 0.00015837, 0.00000008, 0.00042629, 0.00000018
0.00000188, 0.00003071, 0.00041215, 0.01007559, 0.00020586, 0.06035055, 0.00025476, 0.02613565, 0.00035447, 0.05518145, 0.00000095, 0.00021482, 0.00023227, 0.07454243, 0.00022820, 0.00000000, 0.00000283, 0.00000299, 0.00000068, 0.00001939, 0.00010935, 0.00239079, 0.00042943, 0.00385575, 0.00016015, 0.00422137, 0.00001180, 0.00829463, 0.00000452, 0.04743588, 0.00028825, 0.00241643, 0.00000177, 0.00002548, 0.00002032, 0.00004835, 0.00000033, 0.00283376, 0.00000006, 0.00000884, 0.00000008, 0.00136240, 0.00006310, 0.00169837, 0.00000265, 0.00017293, 0.00000478, 0.00103085, 0.00000382, 0.00029676, 0.00000568, 0.00013063, 0.00000012, 0.00017783, 0.00000012, 0.00020006, 0.00000081, 0.00004403, 0.00000666, 0.00001431, 0.00000098, 0.00000311, 0.00000087, 0.00001479, 0.00000075, 0.00000986, 0.00000708, 0.00005410, 0.00000044, 0.00000516, 0.00005387, 0.06933659, 0.00002982, 0.10443820, 0.00000703, 0.00558908, 0.00002179, 0.00773061, 0.00000204, 0.00000272, 0.00000293, 0.00050257, 0.00000005, 0.00187204, 0.00000301, 0.00157556, 0.00000006, 0.00053065, 0.00000083, 0.00030414
0.20795830, 0.00010914, 0.01259725, 0.00098986, 0.00000418, 0.00000012, 0.00848168, 0.00010343, 0.00001717, 0.00000050, 0.16627339, 0.00005031, 0.00719040, 0.00004204, 0.00007222, 0.00000038, 0.00000000, 0.00003313, 0.00818390, 0.00089532, 0.00000032, 0.00000000, 0.00096903, 0.00005038, 0.00000135, 0.00000000, 0.00000176, 0.00000000, 0.24924869, 0.00006378, 0.00131451, 0.00063339, 0.00521405, 0.00144671, 0.00268576, 0.00058966, 0.00009056, 0.00000954, 0.00002229, 0.00000077, 0.00001227, 0.00000039, 0.00001810, 0.00000304, 0.00013027, 0.00001135, 0.00002067, 0.00000377, 0.00067481, 0.00001882, 0.00396095, 0.00000430, 0.00002035, 0.00000000, 0.00001494, 0.00000018, 0.22524801, 0.00052266, 0.01159598, 0.00074325, 0.01158136, 0.00010030, 0.06148734, 0.00017227, 0.00321749, 0.00007162, 0.00837296, 0.00069724, 0.00114987, 0.00006008, 0.00272927, 0.00004843, 0.03665115, 0.00020442, 0.00285711, 0.00007742, 0.00830930, 0.00027377, 0.08356967, 0.00013047, 0.12798183, 0.00017618, 0.00582307, 0.00000026, 0.03076277, 0.00004965, 0.00002576, 0.00000033, 0.00101838, 0.00000409
0.00004215, 0.03740576, 0.00022937, 0.00640842, 0.00000000, 0.00000316, 0.00007933, 0.00154056, 0.00000009, 0.00000738, 0.00001493, 0.07250574, 0.00001828, 0.00242016, 0.00000015, 0.00005892, 0.00002627, 0.00000000, 0.00014661, 0.00357094, 0.00000000, 0.00000005, 0.00004837, 0.00049730, 0.00000000, 0.00000075, 0.00000000, 0.00000023, 0.00003929, 0.11440270, 0.00024962, 0.00035679, 0.00006442, 0.00166966, 0.00005646, 0.00039428, 0.00000072, 0.00005910, 0.00000000, 0.00000600, 0.00000012, 0.00000234, 0.00000092, 0.00001210, 0.00000791, 0.00004314, 0.00000011, 0.00007564, 0.00000625, 0.00011658, 0.00000567, 0.00007503, 0.00000030, 0.00000128, 0.00000018, 0.00000678, 0.00030855, 0.10450285, 0.00016716, 0.00353926, 0.00008076, 0.00136753, 0.00007520, 0.08341332, 0.00000813, 0.00144325, 0.00023027, 0.00480276, 0.00003806, 0.00048652, 0.00001691, 0.00172761, 0.00005560, 0.07236794, 0.00002534, 0.00612560, 0.00008100, 0.00818900, 0.00001727, 0.03218041, 0.00003086, 0.06032730, 0.00000012, 0.00195997, 0.00002548, 0.00301328, 0.00000008, 0.00000980, 0.00000268, 0.00018825
0.02936578, 0.00922177, 0.26254191, 0.06822204, 0.00000484, 0.00000032, 0.00497836, 0.00544086, 0.00000857, 0.00000084, 0.01148247, 0.00325683, 0.00269474, 0.00089708, 0.00002046, 0.00000089, 0.00296196, 0.00018030, 0.00000000, 0.09782072, 0.00000014, 0.00000000, 0.03495458, 0.00138042, 0.00000322, 0.00000008, 0.00000017, 0.00000000, 0.00593643, 0.00005440, 0.07012488, 0.02706635, 0.23728349, 0.04762504, 0.00088308, 0.00001765, 0.00010943, 0.00000681, 0.00000116, 0.00000008, 0.00000622, 0.00000075, 0.00009218, 0.00000259, 0.00001647, 0.00000274, 0.00002041, 0.00000419, 0.00004015, 0.00000341, 0.00013940, 0.00000296, 0.00000311, 0.00000047, 0.00000111, 0.00000059, 0.00491648, 0.00077669, 0.00287732, 0.00013541, 0.00099960, 0.00005395, 0.00050868, 0.00018261, 0.00013364, 0.00005653, 0.00581509, 0.00020514, 0.08738496, 0.00117960, 0.01395355, 0.00233283, 0.02503357, 0.00223116, 0.00835620, 0.00080615, 0.03670454, 0.00462847, 0.00003141, 0.00000498, 0.00053567, 0.00009249, 0.00005906, 0.00000084, 0.00063945, 0.00010812, 0.00000123, 0.00000083, 0.00012518, 0.00000564
0.01593568, 0.02555825, 0.03733018, 0.27461553, 0.00000060, 0.00000489, 0.00700767, 0.00455333, 0.00000179, 0.00000818, 0.00205013, 0.01115694, 0.00091226, 0.00380464, 0.00000401, 0.00000747, 0.00037968, 0.00146980, 0.07746689, 0.00000000, 0.00000000, 0.00000021, 0.00182839, 0.02855121, 0.00000042, 0.00000144, 0.00000000, 0.00000003, 0.00072309, 0.00104974, 0.03899608, 0.03049655, 0.02757343, 0.31996980, 0.00001183, 0.00032569, 0.00001617, 0.00051409, 0.00000005, 0.00000101, 0.00000107, 0.00000310, 0.00000158, 0.00001578, 0.00000257, 0.00001559, 0.00000099, 0.00004578, 0.00000579, 0.00002443, 0.00002886, 0.00001744, 0.00000020, 0.00000189, 0.00000017, 0.00000183, 0.00162107, 0.01144862, 0.00027075, 0.00125335, 0.00027425, 0.00020368, 0.00010110, 0.00053112, 0.00008048, 0.00024588, 0.00073703, 0.00245318, 0.03114739, 0.09400970, 0.00192551, 0.01809876, 0.00395189, 0.01804924, 0.00129071, 0.00865637, 0.00461040, 0.04111605, 0.00000678, 0.00001903, 0.00006532, 0.00016121, 0.00000697, 0.00000081, 0.00011930, 0.00023011, 0.00000024, 0.00000122, 0.00001769, 0.00002280
0.00000069, 0.00000000, 0.00077442, 0.00374813, 0.06623525, 0.00990039, 0.00008477, 0.00030974, 0.00035831, 0.00138617, 0.00000077, 0.00000000, 0.00006441, 0.00002414, 0.02094651, 0.00024536, 0.00000023, 0.00000018, 0.00000018, 0.00000033, 0.00000000, 0.03998311, 0.00555806, 0.00419158, 0.04640878, 0.01472569, 0.28860450, 0.00707737, 0.01967548, 0.00000135, 0.11502873, 0.01848117, 0.00004085, 0.00000219, 0.00000702, 0.00000092, 0.00015507, 0.00000463, 0.00137038, 0.00000000, 0.00218446, 0.00000604, 0.00010144, 0.00000215, 0.00000388, 0.00000000, 0.00008033, 0.00000036, 0.00003128, 0.00000000, 0.00010753, 0.00000036, 0.00003077, 0.00000018, 0.00001671, 0.00000018, 0.00000114, 0.00000000, 0.00000469, 0.00000000, 0.00000089, 0.00000018, 0.00000023, 0.00000018, 0.00000039, 0.00000045, 0.00002247, 0.00000029, 0.00000032, 0.00000000, 0.21290041, 0.00461869, 0.02191235, 0.00006617, 0.00006638, 0.00000794, 0.00008093, 0.00001261, 0.00000107, 0.00000033, 0.00015470, 0.00000158, 0.00026947, 0.00000762, 0.00095158, 0.00000407, 0.00047062, 0.00000389, 0.00048939, 0.00000054
0.00000000, 0.00000027, 0.00046922, 0.01138849, 0.00382517, 0.04419287, 0.00018461, 0.00047792, 0.00012211, 0.00149795, 0.00000030, 0.00000000, 0.00006100, 0.00004143, 0.00009767, 0.00635393, 0.00000000, 0.00000017, 0.00000071, 0.00000023, 0.03981510, 0.00000000, 0.00190421, 0.01632059, 0.00976884, 0.09463179, 0.00492554, 0.15712397, 0.00004234, 0.02437626, 0.01474634, 0.12445705, 0.00001353, 0.00000765, 0.00000126, 0.00000176, 0.00000015, 0.00028338, 0.00000000, 0.00003637, 0.00000021, 0.00834744, 0.00000367, 0.00010492, 0.00000012, 0.00000960, 0.00000149, 0.00007084, 0.00000038, 0.00001396, 0.00000335, 0.00000969, 0.00000114, 0.00000800, 0.00000012, 0.00002800, 0.00000000, 0.00000074, 0.00000045, 0.00000080, 0.00000000, 0.00000017, 0.00000000, 0.00000000, 0.00000000, 0.00000286, 0.00000170, 0.00000240, 0.00000000, 0.00000023, 0.02043531, 0.19205934, 0.00009653, 0.00390615, 0.00000451, 0.00001275, 0.00001282, 0.00005695, 0.00000000, 0.00000000, 0.00001711, 0.00001998, 0.00000179, 0.00843139, 0.00000666, 0.00049592, 0.00000051, 0.00483253, 0.00000080, 0.00019654
